fname,codec,effort,quality,outname,size,enc_time,perf,dssim
munhell,libavif,7,42,munhell.s7.q42,14971,0.13982033729553223,1.1247791490274517,0.102843
munhell,webp,7,42,munhell.q27,9334,0.029783248901367188,5.280384303298112,0.10273000000000002
munhell,libavif,5,44,munhell.s5.q44,12899,0.39836740493774414,0.3947787847366109,0.099543
munhell,webp,5,44,munhell.q28.5,9378,0.03460550308227539,4.544566210353713,0.100073
munhell,libavif,7,44,munhell.s7.q44,14674,0.15661191940307617,1.0041828272038338,0.122332
munhell,webp,7,44,munhell.q25,9244,0.027092933654785156,5.804723918194938,0.126282
mars,libavif,5,10,mars.s5.q10,202185,2.954261302947998,0.4734801212757252,0.048149
mars,webp,5,10,mars.q94,265302,0.18617510795593262,7.51327078768817,0.048456
mars,libavif,7,10,mars.s7.q10,226479,0.42525672912597656,3.289269526375041,0.044093
mars,webp,7,10,mars.q94.5,275664,0.18790674209594727,7.444033058088812,0.046081
mars,libavif,5,12,mars.s5.q12,172389,2.661512613296509,0.525559786195222,0.05942700000000001
mars,webp,5,12,mars.q93,234032,0.18029212951660156,7.758430740989156,0.058949999999999995
mars,libavif,7,12,mars.s7.q12,192439,0.3495066165924072,4.002167437165444,0.055548999999999994
mars,webp,7,12,mars.q93.5,238690,0.18270611763000488,7.655923174026686,0.057465
mars,libavif,5,14,mars.s5.q14,150739,2.646118402481079,0.528617313075809,0.071245
mars,webp,5,14,mars.q91.5,213148,0.17994165420532227,7.773541963796324,0.067931
mars,libavif,7,14,mars.s7.q14,167030,0.38829922676086426,3.6023352703234894,0.06908500000000001
mars,webp,7,14,mars.q92,213148,0.19301223754882812,7.247125973792913,0.067931
mars,libavif,5,16,mars.s5.q16,132922,2.282593250274658,0.6128047560955892,0.08397600000000001
mars,webp,5,16,mars.q90.5,187116,0.18629193305969238,7.508559157802052,0.081109
mars,libavif,7,16,mars.s7.q16,148162,0.3281259536743164,4.262948371918097,0.08409799999999999
mars,webp,7,16,mars.q90.5,187116,0.18629193305969238,7.508559157802052,0.081109
mars,libavif,5,18,mars.s5.q18,119935,2.271873950958252,0.6156961302408559,0.097097
mars,webp,5,18,mars.q89,173616,0.1687910556793213,8.287074183939511,0.09310600000000001
mars,libavif,7,18,mars.s7.q18,130524,0.3130192756652832,4.468683268872373,0.101442
mars,webp,7,18,mars.q89,173616,0.1687910556793213,8.287074183939511,0.09310600000000001
mars,libavif,5,20,mars.s5.q20,108079,2.2318358421325684,0.6267414357246952,0.111815
mars,webp,5,20,mars.q88.5,159380,0.16554832458496094,8.449399916953741,0.11254800000000001
mars,libavif,7,20,mars.s7.q20,116477,0.309420108795166,4.520662879496256,0.11911999999999999
mars,webp,7,20,mars.q87,147484,0.16257524490356445,8.603917532646028,0.11681899999999999
mars,libavif,5,22,mars.s5.q22,99151,2.0890135765075684,0.6695906698406909,0.12608
mars,webp,5,22,mars.q86.5,140696,0.1781327724456787,7.85247981488952,0.125524
mars,libavif,7,22,mars.s7.q22,104872,0.3437209129333496,4.069534169633828,0.138886
mars,webp,7,22,mars.q85.5,130120,0.17216777801513672,8.124540004675097,0.148654
mars,libavif,5,24,mars.s5.q24,90454,1.9810245037078857,0.7060912156219645,0.14388800000000002
mars,webp,5,24,mars.q85.5,130120,0.17216777801513672,8.124540004675097,0.148654
mars,libavif,7,24,mars.s7.q24,95942,0.3356614112854004,4.167246972606767,0.159134
mars,webp,7,24,mars.q84,123246,0.1691417694091797,8.269891020331757,0.150472
mars,libavif,5,26,mars.s5.q26,78383,1.9313113689422607,0.7242664349695642,0.17748
mars,webp,5,26,mars.q83,115904,0.156019926071167,8.965418938616585,0.174723
mars,libavif,7,26,mars.s7.q26,87506,0.2842068672180176,4.9217107724810205,0.182781
mars,webp,7,26,mars.q82,112302,0.1571204662322998,8.902621240519506,0.18191800000000002
mars,libavif,5,28,mars.s5.q28,69092,2.0080924034118652,0.6965735230228375,0.21041800000000002
mars,webp,5,28,mars.q80,102244,0.15538930892944336,9.001803339219027,0.205128
mars,libavif,7,28,mars.s7.q28,75359,0.31942224502563477,4.379106407845022,0.22622499999999998
mars,webp,7,28,mars.q79,96170,0.1575472354888916,8.878505520324577,0.22645099999999999
mars,libavif,5,30,mars.s5.q30,61719,1.760265827178955,0.7946436148463585,0.245943
mars,webp,5,30,mars.q77.5,90964,0.15736865997314453,8.888580485076934,0.241773
mars,libavif,7,30,mars.s7.q30,65564,0.2692878246307373,5.194382634707275,0.27414499999999997
mars,webp,7,30,mars.q76,83590,0.1492927074432373,9.36940607451863,0.275845
mars,libavif,5,32,mars.s5.q32,52763,1.7869155406951904,0.7827924533331946,0.306158
mars,webp,5,32,mars.q70.5,76176,0.15428423881530762,9.066279295544069,0.308835
mars,libavif,7,32,mars.s7.q32,58124,0.30165958404541016,4.636961906668395,0.322715
mars,webp,7,32,mars.q69,73920,0.15758442878723145,8.876410002974476,0.322244
mars,libavif,5,34,mars.s5.q34,46304,1.7437212467193604,0.8021832633121115,0.360029
mars,webp,5,34,mars.q63,68212,0.14937520027160645,9.364231796554007,0.36003799999999997
mars,libavif,7,34,mars.s7.q34,49586,0.2740023136138916,5.105007988987592,0.39868100000000006
mars,webp,7,34,mars.q58.5,63966,0.14284634590148926,9.792228083766593,0.39721899999999993
mars,libavif,5,36,mars.s5.q36,39810,1.684946060180664,0.830165447462466,0.43439500000000003
mars,webp,5,36,mars.q54.5,60452,0.1534407138824463,9.116120256528744,0.434038
mars,libavif,7,36,mars.s7.q36,43454,0.2764623165130615,5.059582866997768,0.475262
mars,webp,7,36,mars.q48.5,55678,0.14943170547485352,9.360690862458158,0.474716
mars,libavif,5,38,mars.s5.q38,34291,1.5402030944824219,0.9081815281445431,0.516977
mars,webp,5,38,mars.q44.5,51742,0.15038728713989258,9.30121173539642,0.518523
mars,libavif,7,38,mars.s7.q38,36984,0.2531249523162842,5.526061287913624,0.56783
mars,webp,7,38,mars.q40,47842,0.14779305458068848,9.464477231142995,0.565568
mars,libavif,5,40,mars.s5.q40,29682,1.403165340423584,0.9968775308957807,0.6046819999999999
mars,webp,5,40,mars.q37,45060,0.136277437210083,10.264237636371588,0.606454
mars,libavif,7,40,mars.s7.q40,31855,0.27355217933654785,5.113408357383596,0.6776650000000001
mars,webp,7,40,mars.q32,40828,0.13688135147094727,10.218952289471575,0.683924
mars,libavif,5,42,mars.s5.q42,25497,1.4559507369995117,0.9607358026980203,0.711602
mars,webp,5,42,mars.q30,38774,0.14371871948242188,9.73278919431984,0.7157819999999999
mars,libavif,7,42,mars.s7.q42,27165,0.23494243621826172,5.953730720237057,0.797216
mars,webp,7,42,mars.q25,35346,0.14015722274780273,9.980106430311874,0.799894
mars,libavif,5,44,mars.s5.q44,22025,1.4107656478881836,0.991506989196881,0.8322710000000001
mars,webp,5,44,mars.q23.5,34194,0.13660287857055664,10.239784217120398,0.8289970000000001
mars,libavif,7,44,mars.s7.q44,23418,0.2437269687652588,5.739143300744914,0.9247679999999999
mars,webp,7,44,mars.q19.5,31000,0.13233280181884766,10.570198626299899,0.9288150000000001
dawn,libavif,5,10,dawn.s5.q10,33016,1.3512585163116455,0.9230150892254184,0.023903999999999998
dawn,webp,5,10,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,7,10,dawn.s7.q10,39151,0.22948932647705078,5.43481485237931,0.026577000000000003
dawn,webp,7,10,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,5,12,dawn.s5.q12,29403,1.3539578914642334,0.9211748813334106,0.026457
dawn,webp,5,12,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,7,12,dawn.s7.q12,34075,0.20677661895751953,6.031784474898649,0.029862999999999997
dawn,webp,7,12,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,5,14,dawn.s5.q14,26917,1.2129144668579102,1.028293448614716,0.029009
dawn,webp,5,14,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,7,14,dawn.s7.q14,30348,0.22806882858276367,5.468664910283403,0.033851
dawn,webp,7,14,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,5,16,dawn.s5.q16,24776,1.3228404521942139,0.9428438614280347,0.031583
dawn,webp,5,16,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,7,16,dawn.s7.q16,27849,0.19497346878051758,6.396931889251117,0.037826
dawn,webp,7,16,dawn.q96,78160,0.10659956932067871,11.700159840683856,0.038038999999999996
dawn,libavif,5,18,dawn.s5.q18,23130,1.2722644805908203,0.9803244679288731,0.034198
dawn,webp,5,18,dawn.q99,107376,0.1164095401763916,10.714173409757567,0.034322
dawn,libavif,7,18,dawn.s7.q18,25313,0.22086334228515625,5.647075640056651,0.042287
dawn,webp,7,18,dawn.q94,62634,0.10393667221069336,11.999922389969308,0.042004
dawn,libavif,5,20,dawn.s5.q20,21528,1.1806979179382324,1.0563514858889147,0.037466
dawn,webp,5,20,dawn.q96,78160,0.10659956932067871,11.700159840683856,0.038038999999999996
dawn,libavif,7,20,dawn.s7.q20,23745,0.18975305557250977,6.572921823245155,0.047647
dawn,webp,7,20,dawn.q91.5,51990,0.11088705062866211,11.247769626200293,0.046535
dawn,libavif,5,22,dawn.s5.q22,20325,1.1854524612426758,1.0521147332155034,0.039042
dawn,webp,5,22,dawn.q95,75478,0.10937166213989258,11.403612010620442,0.038551
dawn,libavif,7,22,dawn.s7.q22,22056,0.21577787399291992,5.780166320671618,0.053973
dawn,webp,7,22,dawn.q89,44046,0.11115765571594238,11.220387763369503,0.054853
dawn,libavif,5,24,dawn.s5.q24,19187,1.1804487705230713,1.0565744411316862,0.042452000000000004
dawn,webp,5,24,dawn.q94,62634,0.10393667221069336,11.999922389969308,0.042004
dawn,libavif,7,24,dawn.s7.q24,20757,0.2091660499572754,5.962879732417195,0.058832999999999996
dawn,webp,7,24,dawn.q87,40906,0.1206979751586914,10.3334956395098,0.05856700000000001
dawn,libavif,5,26,dawn.s5.q26,17461,1.14994478225708,1.0846016428301601,0.048332
dawn,webp,5,26,dawn.q91,49084,0.10868406295776367,11.47575795436258,0.049483000000000006
dawn,libavif,7,26,dawn.s7.q26,19721,0.18024253845214844,6.919742757235526,0.06614700000000001
dawn,webp,7,26,dawn.q85.5,38004,0.10498857498168945,11.879692625769266,0.06752999999999999
dawn,libavif,5,28,dawn.s5.q28,16235,1.1580288410186768,1.077030170425509,0.054071999999999995
dawn,webp,5,28,dawn.q89,44046,0.11115765571594238,11.220387763369503,0.054853
dawn,libavif,7,28,dawn.s7.q28,17725,0.18550610542297363,6.723401351972639,0.078024
dawn,webp,7,28,dawn.q81.5,33146,0.10509252548217773,11.86794202801334,0.079426
dawn,libavif,5,30,dawn.s5.q30,15066,1.1278462409973145,1.105852867760695,0.060366
dawn,webp,5,30,dawn.q86.5,40014,0.11026263236999512,11.311465844700795,0.06211800000000001
dawn,libavif,7,30,dawn.s7.q30,16123,0.18431448936462402,6.766868976495044,0.092793
dawn,webp,7,30,dawn.q79,30332,0.0947713851928711,13.16042809189434,0.091724
dawn,libavif,5,32,dawn.s5.q32,13833,1.2100677490234375,1.0307125373819401,0.071419
dawn,webp,5,32,dawn.q83.5,35252,0.10252165794372559,12.165546529540217,0.071878
dawn,libavif,7,32,dawn.s7.q32,15167,0.18432402610778809,6.766518865373795,0.106255
dawn,webp,7,32,dawn.q76,27868,0.10774588584899902,11.575680966120036,0.10458500000000001
dawn,libavif,5,34,dawn.s5.q34,12782,1.1696827411651611,1.0662993956443176,0.078949
dawn,webp,5,34,dawn.q81.5,33146,0.10509252548217773,11.86794202801334,0.079426
dawn,libavif,7,34,dawn.s7.q34,13601,0.17600607872009277,7.086300706599496,0.12424999999999999
dawn,webp,7,34,dawn.q66.5,24966,0.09363937377929688,13.319525213182875,0.12443499999999999
dawn,libavif,5,36,dawn.s5.q36,11612,1.2435564994812012,1.0029556361293854,0.092718
dawn,webp,5,36,dawn.q79,30332,0.0947713851928711,13.16042809189434,0.091724
dawn,libavif,7,36,dawn.s7.q36,12604,0.1762537956237793,7.076341224799868,0.144377
dawn,webp,7,36,dawn.q54.5,22324,0.09876489639282227,12.62829249614484,0.14518899999999998
dawn,libavif,5,38,dawn.s5.q38,10826,1.2265148162841797,1.0168910994313012,0.109119
dawn,webp,5,38,dawn.q75,27252,0.10170388221740723,12.263366675952993,0.10864099999999999
dawn,libavif,7,38,dawn.s7.q38,11285,0.17093992233276367,7.296317811424124,0.178567
dawn,webp,7,38,dawn.q43,20004,0.09872698783874512,12.633141426710553,0.17905200000000002
dawn,libavif,5,40,dawn.s5.q40,9757,1.0754752159118652,1.1597031540540959,0.12939900000000001
dawn,webp,5,40,dawn.q63.5,24318,0.09656167030334473,12.91642942879788,0.129548
dawn,libavif,7,40,dawn.s7.q40,10237,0.18851947784423828,6.615931755500134,0.21196700000000002
dawn,webp,7,40,dawn.q37,18586,0.09322261810302734,13.37907071673947,0.21066600000000002
dawn,libavif,5,42,dawn.s5.q42,9164,1.2030937671661377,1.0366872757871808,0.14668899999999999
dawn,webp,5,42,dawn.q53,22266,0.09214901924133301,13.534946006680448,0.146729
dawn,libavif,7,42,dawn.s7.q42,9324,0.1685161590576172,7.401260549580649,0.25789300000000004
dawn,webp,7,42,dawn.q28,16608,0.09442782402038574,13.208310293486576,0.25792699999999996
dawn,libavif,5,44,dawn.s5.q44,8238,1.231935977935791,1.0124162475470833,0.17511600000000002
dawn,webp,5,44,dawn.q42.5,20048,0.0949554443359375,13.134918263217099,0.178007
dawn,libavif,7,44,dawn.s7.q44,8575,0.17379999160766602,7.176248908086753,0.30894099999999997
dawn,webp,7,44,dawn.q20,15152,0.10379314422607422,12.016516209234162,0.310174
louvre,libavif,5,10,louvre.s5.q10,433130,5.667287826538086,0.36101924988161715,0.054908
louvre,webp,5,10,louvre.q94,526114,0.35639452934265137,5.740828861132425,0.054802
louvre,libavif,7,10,louvre.s7.q10,492764,0.7080864906311035,2.8894775243860966,0.050757000000000004
louvre,webp,7,10,louvre.q97,666044,0.32262301445007324,6.341767041906503,0.049075
louvre,libavif,5,12,louvre.s5.q12,371051,5.134915828704834,0.39844859550814815,0.071861
louvre,webp,5,12,louvre.q92,432092,0.30164241790771484,6.782865666545472,0.075837
louvre,libavif,7,12,louvre.s7.q12,415405,0.6356863975524902,3.218568161718541,0.067776
louvre,webp,7,12,louvre.q92.5,466100,0.29461073875427246,6.944757033132177,0.063902
louvre,libavif,5,14,louvre.s5.q14,326665,4.938499450683594,0.4142958849001775,0.088742
louvre,webp,5,14,louvre.q90,386674,0.30678534507751465,6.669158200770778,0.086838
louvre,libavif,7,14,louvre.s7.q14,356594,0.5999832153320312,3.410095395531593,0.087586
louvre,webp,7,14,louvre.q90,386674,0.30678534507751465,6.669158200770778,0.086838
louvre,libavif,5,16,louvre.s5.q16,289339,4.675404071807861,0.43760923517544514,0.107717
louvre,webp,5,16,louvre.q88,334622,0.29583048820495605,6.916122852701034,0.11054800000000001
louvre,libavif,7,16,louvre.s7.q16,314245,0.5913574695587158,3.4598362332799666,0.10850499999999999
louvre,webp,7,16,louvre.q88,334622,0.29583048820495605,6.916122852701034,0.11054800000000001
louvre,libavif,5,18,louvre.s5.q18,260599,4.561007976531982,0.44858505192874076,0.127285
louvre,webp,5,18,louvre.q86.5,312632,0.29323625564575195,6.977309117163528,0.127782
louvre,libavif,7,18,louvre.s7.q18,277343,0.5827412605285645,3.5109921651063707,0.131807
louvre,webp,7,18,louvre.q86.5,312632,0.29323625564575195,6.977309117163528,0.127782
louvre,libavif,5,20,louvre.s5.q20,235084,4.288799047470093,0.4770566252589776,0.14744000000000002
louvre,webp,5,20,louvre.q85.5,291636,0.2683539390563965,7.624259242082594,0.14429799999999998
louvre,libavif,7,20,louvre.s7.q20,249924,0.6155552864074707,3.32382816812597,0.15511
louvre,webp,7,20,louvre.q85.5,291636,0.2683539390563965,7.624259242082594,0.14429799999999998
louvre,libavif,5,22,louvre.s5.q22,215326,4.358327388763428,0.4694461469955115,0.166999
louvre,webp,5,22,louvre.q85,278396,0.2587575912475586,7.907014399599008,0.186082
louvre,libavif,7,22,louvre.s7.q22,224719,0.5579891204833984,3.666738158313023,0.180459
louvre,webp,7,22,louvre.q83,257596,0.26233434677124023,7.799207481527933,0.176578
louvre,libavif,5,24,louvre.s5.q24,196387,4.146171808242798,0.49346724994184976,0.19023
louvre,webp,5,24,louvre.q82,244798,0.2780730724334717,7.357778234674272,0.201975
louvre,libavif,7,24,louvre.s7.q24,205646,0.5492992401123047,3.724745731637447,0.205587
louvre,webp,7,24,louvre.q82.5,247252,0.25057458877563477,8.1652333941651,0.213557
louvre,libavif,5,26,louvre.s5.q26,169535,3.9621148109436035,0.5163908916391878,0.23146899999999998
louvre,webp,5,26,louvre.q80.5,223472,0.24836397171020508,8.23790981401805,0.22949699999999998
louvre,libavif,7,26,louvre.s7.q26,186995,0.5043032169342041,4.057082983602977,0.235299
louvre,webp,7,26,louvre.q80.5,223472,0.24836397171020508,8.23790981401805,0.22949699999999998
louvre,libavif,5,28,louvre.s5.q28,149048,3.7443506717681885,0.5464231797055004,0.274251
louvre,webp,5,28,louvre.q78,202844,0.25759291648864746,7.942764994821473,0.271726
louvre,libavif,7,28,louvre.s7.q28,161216,0.4871532917022705,4.199910038276898,0.287121
louvre,webp,7,28,louvre.q77.5,196974,0.24162840843200684,8.467547393442088,0.28476
louvre,libavif,5,30,louvre.s5.q30,132235,3.5466153621673584,0.5768880442534589,0.318593
louvre,webp,5,30,louvre.q75.5,179766,0.23897361755371094,8.561614545338452,0.319436
louvre,libavif,7,30,louvre.s7.q30,140746,0.5156726837158203,3.9676330831739786,0.34103
louvre,webp,7,30,louvre.q73,169182,0.2579824924468994,7.930770730192586,0.344128
louvre,libavif,5,32,louvre.s5.q32,113295,3.578080177307129,0.5718150233122569,0.387149
louvre,webp,5,32,louvre.q67,155826,0.23485803604125977,8.711645700897197,0.378119
louvre,libavif,7,32,louvre.s7.q32,124608,0.4605388641357422,4.442621805305336,0.398136
louvre,webp,7,32,louvre.q66,151346,0.2531249523162842,8.082964485632717,0.39742500000000003
louvre,libavif,5,34,louvre.s5.q34,99096,3.4527223110198975,0.5925758910497593,0.449671
louvre,webp,5,34,louvre.q59.5,140648,0.24354887008666992,8.4007780420903,0.447891
louvre,libavif,7,34,louvre.s7.q34,106581,0.4435696601867676,4.612578775425082,0.478232
louvre,webp,7,34,louvre.q56,133644,0.22533130645751953,9.07996333117485,0.486259
louvre,libavif,5,36,louvre.s5.q36,84619,3.131340503692627,0.6533942883526268,0.535301
louvre,webp,5,36,louvre.q49.5,122628,0.24280166625976562,8.426630803311914,0.535544
louvre,libavif,7,36,louvre.s7.q36,93189,0.4488837718963623,4.557972749508034,0.561631
louvre,webp,7,36,louvre.q47.5,119832,0.2315535545349121,8.835968871691485,0.565389
louvre,libavif,5,38,louvre.s5.q38,72984,2.959754467010498,0.6912735575889049,0.630678
louvre,webp,5,38,louvre.q41,106972,0.2444615364074707,8.369414796566232,0.641016
louvre,libavif,7,38,louvre.s7.q38,79448,0.44370293617248535,4.611193285420668,0.6653049999999999
louvre,webp,7,38,louvre.q39.5,103420,0.23715686798095703,8.627201132392623,0.665132
louvre,libavif,5,40,louvre.s5.q40,62652,2.7710180282592773,0.7383567985247914,0.739004
louvre,webp,5,40,louvre.q34.5,93950,0.21488499641418457,9.521372055480294,0.741974
louvre,libavif,7,40,louvre.s7.q40,68296,0.46257615089416504,4.42305552511745,0.782366
louvre,webp,7,40,louvre.q32.5,89842,0.21412324905395508,9.555244510064604,0.783832
louvre,libavif,5,42,louvre.s5.q42,53804,2.543973207473755,0.8042537531406403,0.8581679999999999
louvre,webp,5,42,louvre.q28,80556,0.21752071380615234,9.406000762866801,0.857916
louvre,libavif,7,42,louvre.s7.q42,58701,0.4506826400756836,4.539779920647516,0.911903
louvre,webp,7,42,louvre.q25.5,77182,0.21137499809265137,9.679479685214158,0.9058379999999999
louvre,libavif,5,44,louvre.s5.q44,45759,2.540199041366577,0.8054486938548296,1.012534
louvre,webp,5,44,louvre.q21,69426,0.2248830795288086,9.098061109297008,1.018813
louvre,libavif,7,44,louvre.s7.q44,50183,0.3834655284881592,5.3355513025290815,1.069352
louvre,webp,7,44,louvre.q19,65994,0.22128510475158691,9.245990606990132,1.07179
lake,libavif,5,10,lake.s5.q10,582501,7.696874618530273,0.3512282756291293,0.037895000000000005
lake,webp,5,10,lake.q94,772482,0.39877748489379883,6.779118938271929,0.037131000000000004
lake,libavif,7,10,lake.s7.q10,650772,1.0693187713623047,2.5281142278611064,0.036294
lake,webp,7,10,lake.q94,772482,0.39877748489379883,6.779118938271929,0.037131000000000004
lake,libavif,5,12,lake.s5.q12,506877,7.024035453796387,0.38487277260807023,0.051331
lake,webp,5,12,lake.q92,637434,0.4017806053161621,6.7284482233101315,0.051461
lake,libavif,7,12,lake.s7.q12,558791,0.99430251121521,2.7188506209202123,0.049471
lake,webp,7,12,lake.q92.5,671158,0.384141206741333,7.037412161357493,0.047722
lake,libavif,5,14,lake.s5.q14,451121,6.761697053909302,0.39980495701697283,0.06547499999999999
lake,webp,5,14,lake.q90,566604,0.37383294105529785,7.231465457186973,0.065553
lake,libavif,7,14,lake.s7.q14,488068,0.9218096733093262,2.9326661221669017,0.064585
lake,webp,7,14,lake.q90.5,579072,0.4029045104980469,6.7096791660591375,0.06421400000000001
lake,libavif,5,16,lake.s5.q16,402247,6.261472940444946,0.43174505834531274,0.08157
